n,sigma_c,c_mod_T,k,label,certifiable
2475130,0.0073022928554564714,65.09999999984174,27841.0,run34,1
2475219,0.007298664888367057,65.19999999984174,27842.0,run34,1
2475308,0.0072950373869389296,65.29999999984173,27843.0,run34,1
2475397,0.00729141035117209,65.39999999984173,27844.0,run34,1
2475486,0.00728778331540525,65.49999999984172,27845.0,run34,1
2475575,0.007284156745299697,65.59999999984171,27846.0,run34,1
2475664,0.007280530175194144,65.69999999984171,27847.0,run34,1
2475753,0.007276904070749879,65.7999999998417,27848.0,run34,1
2475842,0.007273278431966901,65.8999999998417,27849.0,run34,1
2475931,0.007269652793183923,65.99999999984169,27850.0,run34,1
2476020,0.007266027620062232,66.09999999984169,27851.0,run34,1
2476109,0.007262402912601829,66.19999999984168,27852.0,run34,1
2476198,0.007258778205141425,66.29999999984167,27853.0,run34,1
2476287,0.007255153963342309,66.39999999984167,27854.0,run34,1
2476375,0.007333672372624278,65.49999999984166,27855.0,run34,1
